Date,PV_Vol,Hour
2018-01-09,1.42068,8
2018-01-09,7.5558,9
2018-01-09,15.23792,10
2018-01-09,18.383599999999998,11
2018-01-09,19.619799999999998,12
2018-01-09,15.32,13
2018-01-09,9.45438,14
2018-01-09,4.877136,15
2018-01-09,1.81732,16
2018-01-09,0.397024,17
2018-01-09,0.0,18
2018-01-09,0.0,19
2018-01-09,0.0,20
2018-01-09,0.0,21
2018-01-09,0.0,22
2018-01-09,0.0,23
2018-01-10,0.0,0
2018-01-10,0.0,1
2018-01-10,0.0,2
2018-01-10,0.0,3
2018-01-10,0.0,4
2018-01-10,0.0,5
2018-01-10,0.0,6
2018-01-10,0.0,7
2018-01-10,0.44535,8
2018-01-10,1.3231799999999998,9
2018-01-10,3.51694,10
2018-01-10,5.297549999999999,11
2018-01-10,7.974389999999998,12
2018-01-10,7.39941,13
2018-01-10,8.495019999999998,14
2018-01-10,5.57262,15
2018-01-10,7.8827,16
2018-01-10,0.79394,17
2018-01-10,0.0,18
2018-01-10,0.0,19
2018-01-10,0.0,20
2018-01-10,0.0,21
2018-01-10,0.0,22
2018-01-10,0.0,23
2018-01-11,0.0,0
2018-01-11,0.0,1
2018-01-11,0.0,2
2018-01-11,0.0,3
2018-01-11,0.0,4
2018-01-11,0.0,5
2018-01-11,0.0,6
2018-01-11,0.0,7
2018-01-11,1.2447600000000003,8
2018-01-11,3.9717000000000002,9
2018-01-11,10.068740000000002,10
2018-01-11,17.3397,11
2018-01-11,23.258499999999998,12
2018-01-11,26.227299999999996,13
2018-01-11,18.231830000000002,14
2018-01-11,17.848139999999994,15
2018-01-11,6.9244699999999995,16
2018-01-11,1.40196,17
2018-01-11,0.0,18
2018-01-11,0.0,19
2018-01-11,0.0,20
2018-01-11,0.0,21
2018-01-11,0.0,22
2018-01-11,0.0,23
2018-01-12,0.0,0
2018-01-12,0.0,1
2018-01-12,0.0,2
2018-01-12,0.0,3
2018-01-12,0.0,4
2018-01-12,0.0,5
2018-01-12,0.0,6
2018-01-12,0.0,7
2018-01-12,1.33456,8
2018-01-12,1.45092,9
2018-01-12,4.24444,10
2018-01-12,5.2389399999999995,11
2018-01-12,7.5367,12
2018-01-12,7.88048,13
2018-01-12,8.936480000000001,14
2018-01-12,5.81808,15
2018-01-12,4.01592,16
2018-01-12,1.33218,17
2018-01-12,0.0,18
2018-01-12,0.0,19
2018-01-12,0.0,20
2018-01-12,0.0,21
2018-01-12,0.0,22
2018-01-12,0.0,23
2018-01-13,0.0,0
2018-01-13,0.0,1
2018-01-13,0.0,2
2018-01-13,0.0,3
2018-01-13,0.0,4
2018-01-13,0.0,5
2018-01-13,0.0,6
2018-01-13,0.0,7
2018-01-13,2.4036,8
2018-01-13,3.78795,9
2018-01-13,8.567599999999999,10
2018-01-13,11.023950000000003,11
2018-01-13,14.725999999999999,12
2018-01-13,13.327,13
2018-01-13,13.49205,14
2018-01-13,7.382299999999999,15
2018-01-13,4.93005,16
2018-01-13,1.2913,17
2018-01-13,0.0,18
2018-01-13,0.0,19
2018-01-13,0.0,20
2018-01-13,0.0,21
2018-01-13,0.0,22
2018-01-13,0.0,23
2018-01-14,0.0,0
2018-01-14,0.0,1
2018-01-14,0.0,2
2018-01-14,0.0,3
2018-01-14,0.0,4
2018-01-14,0.0,5
2018-01-14,0.0,6
2018-01-14,0.0,7
2018-01-14,12.0976,8
2018-01-14,28.351999999999997,9
2018-01-14,52.747600000000006,10
2018-01-14,76.57879999999997,11
2018-01-14,80.0026,12
2018-01-14,69.56499999999998,13
2018-01-14,49.41199999999999,14
2018-01-14,28.867160000000002,15
2018-01-14,10.891200000000001,16
2018-01-14,1.7009400000000001,17
2018-01-14,0.0,18
2018-01-14,0.0,19
2018-01-14,0.0,20
2018-01-14,0.0,21
2018-01-14,0.0,22
2018-01-14,0.0,23
2018-01-15,0.0,0
2018-01-15,0.0,1
2018-01-15,0.0,2
2018-01-15,0.0,3
2018-01-15,0.0,4
2018-01-15,0.0,5
2018-01-15,0.0,6
2018-01-15,0.0,7
2018-01-15,1.26798,8
2018-01-15,3.41034,9
2018-01-15,4.32424,10
2018-01-15,7.622859999999999,11
2018-01-15,7.654179999999999,12
2018-01-15,11.2816,13
2018-01-15,8.1781,14
2018-01-15,6.10954,15
2018-01-15,3.081,16
2018-01-15,0.6439600000000001,17
2018-01-15,0.0,18
2018-01-15,0.0,19
2018-01-15,0.0,20
2018-01-15,0.0,21
2018-01-15,0.0,22
2018-01-15,0.0,23
2018-01-16,0.0,0
2018-01-16,0.0,1
2018-01-16,0.0,2
2018-01-16,0.0,3
2018-01-16,0.0,4
2018-01-16,0.0,5
2018-01-16,0.0,6
2018-01-16,0.0,7
2018-01-16,0.9212100000000001,8
2018-01-16,2.08818,9
2018-01-16,6.040190000000001,10
2018-01-16,9.853019999999999,11
2018-01-16,18.962100000000003,12
2018-01-16,20.8908,13
2018-01-16,25.991879999999995,14
2018-01-16,22.46917,15
2018-01-16,6.83592,16
2018-01-16,1.9613299999999998,17
2018-01-16,0.0,18
2018-01-16,0.0,19
2018-01-16,0.0,20
2018-01-16,0.0,21
2018-01-16,0.0,22
2018-01-16,0.0,23
2018-01-17,0.0,0
2018-01-17,0.0,1
2018-01-17,0.0,2
2018-01-17,0.0,3
2018-01-17,0.0,4
2018-01-17,0.0,5
2018-01-17,0.0,6
2018-01-17,0.0,7
2018-01-17,0.74572,8
2018-01-17,3.1144,9
2018-01-17,2.8697000000000004,10
2018-01-17,7.580439999999999,11
2018-01-17,7.994680000000001,12
2018-01-17,13.641659999999998,13
2018-01-17,13.695200000000002,14
2018-01-17,15.334400000000002,15
2018-01-17,8.4648,16
2018-01-17,2.1252,17
2018-01-17,0.0,18
2018-01-17,0.0,19
2018-01-17,0.0,20
2018-01-17,0.0,21
2018-01-17,0.0,22
2018-01-17,0.0,23
2018-01-18,0.0,0
2018-01-18,0.0,1
2018-01-18,0.0,2
2018-01-18,0.0,3
2018-01-18,0.0,4
2018-01-18,0.0,5
2018-01-18,0.0,6
2018-01-18,0.0,7
2018-01-18,2.31612,8
2018-01-18,1.77076,9
2018-01-18,9.228580000000001,10
2018-01-18,8.19694,11
2018-01-18,10.27736,12
2018-01-18,10.983559999999999,13
2018-01-18,7.647439999999999,14
2018-01-18,5.216380000000002,15
2018-01-18,7.768199999999999,16
2018-01-18,1.81176,17
2018-01-18,0.0,18
2018-01-18,0.0,19
2018-01-18,0.0,20
2018-01-18,0.0,21
2018-01-18,0.0,22
2018-01-18,0.0,23
2018-01-19,0.0,0
2018-01-19,0.0,1
2018-01-19,0.0,2
2018-01-19,0.0,3
2018-01-19,0.0,4
2018-01-19,0.0,5
2018-01-19,0.0,6
2018-01-19,0.0,7
2018-01-19,21.4926,8
2018-01-19,16.369200000000003,9
2018-01-19,39.1642,10
2018-01-19,21.3156,11
2018-01-19,33.94160000000001,12
2018-01-19,13.117000000000003,13
2018-01-19,20.374200000000002,14
2018-01-19,6.949779999999999,15
2018-01-19,5.8564,16
2018-01-19,1.8857199999999998,17
2018-01-19,0.0,18
2018-01-19,0.0,19
2018-01-19,0.0,20
2018-01-19,0.0,21
2018-01-19,0.0,22
2018-01-19,0.0,23
2018-01-20,0.0,0
2018-01-20,0.0,1
2018-01-20,0.0,2
2018-01-20,0.0,3
2018-01-20,0.0,4
2018-01-20,0.0,5
2018-01-20,0.0,6
2018-01-20,0.0,7
2018-01-20,1.19244,8
2018-01-20,2.83251,9
2018-01-20,5.16346,10
2018-01-20,9.039159999999999,11
2018-01-20,9.7319,12
2018-01-20,12.231829999999999,13
2018-01-20,14.778299999999998,14
2018-01-20,16.07589,15
2018-01-20,11.7467,16
2018-01-20,1.7845099999999996,17
2018-01-20,0.0,18
2018-01-20,0.0,19
2018-01-20,0.0,20
2018-01-20,0.0,21
2018-01-20,0.0,22
2018-01-20,0.0,23
2018-01-21,0.0,0
2018-01-21,0.0,1
2018-01-21,0.0,2
2018-01-21,0.0,3
2018-01-21,0.0,4
2018-01-21,0.0,5
2018-01-21,0.0,6
2018-01-21,0.273576,7
2018-01-21,6.3096,8
2018-01-21,26.167564000000002,9
2018-01-21,38.9776,10
2018-01-21,64.7322,11
2018-01-21,64.91220000000001,12
2018-01-21,47.94819999999999,13
2018-01-21,37.29000000000001,14
2018-01-21,14.969280000000001,15
2018-01-21,9.489600000000001,16
2018-01-21,2.64582,17
2018-01-21,0.0,18
2018-01-21,0.0,19
2018-01-21,0.0,20
2018-01-21,0.0,21
2018-01-21,0.0,22
2018-01-21,0.0,23
2018-01-22,0.0,0
2018-01-22,0.0,1
2018-01-22,0.0,2
2018-01-22,0.0,3
2018-01-22,0.0,4
2018-01-22,0.0,5
2018-01-22,0.0,6
2018-01-22,0.0,7
2018-01-22,1.59822,8
2018-01-22,6.7998,9
2018-01-22,15.357479999999999,10
2018-01-22,25.3862,11
2018-01-22,21.967200000000002,12
2018-01-22,26.3604,13
2018-01-22,16.628,14
2018-01-22,10.83262,15
2018-01-22,5.5568,16
2018-01-22,1.6846800000000002,17
2018-01-22,0.0,18
2018-01-22,0.0,19
2018-01-22,0.0,20
2018-01-22,0.0,21
2018-01-22,0.0,22
2018-01-22,0.0,23
2018-01-23,0.0,0
2018-01-23,0.0,1
2018-01-23,0.0,2
2018-01-23,0.0,3
2018-01-23,0.0,4
2018-01-23,0.0,5
2018-01-23,0.0,6
2018-01-23,0.0,7
2018-01-23,1.48452,8
2018-01-23,5.0976,9
2018-01-23,17.08198,10
2018-01-23,25.8904,11
2018-01-23,27.704399999999996,12
2018-01-23,35.132000000000005,13
2018-01-23,10.776759999999998,14
2018-01-23,12.448559999999999,15
2018-01-23,3.9665399999999993,16
2018-01-23,1.1993399999999999,17
2018-01-23,0.0,18
2018-01-23,0.0,19
2018-01-23,0.0,20
2018-01-23,0.0,21
2018-01-23,0.0,22
2018-01-23,0.0,23
2018-01-24,0.0,0
2018-01-24,0.0,1
2018-01-24,0.0,2
2018-01-24,0.0,3
2018-01-24,0.0,4
2018-01-24,0.0,5
2018-01-24,0.0,6
2018-01-24,0.0,7
2018-01-24,4.41318,8
2018-01-24,6.892799999999999,9
2018-01-24,9.816320000000001,10
2018-01-24,15.0352,11
2018-01-24,13.860600000000002,12
2018-01-24,16.062599999999996,13
2018-01-24,11.944960000000002,14
2018-01-24,8.864339999999999,15
2018-01-24,3.83984,16
2018-01-24,1.86396,17
2018-01-24,0.0,18
2018-01-24,0.0,19
2018-01-24,0.0,20
2018-01-24,0.0,21
2018-01-24,0.0,22
2018-01-24,0.0,23
2018-01-25,0.0,0
2018-01-25,0.0,1
2018-01-25,0.0,2
2018-01-25,0.0,3
2018-01-25,0.0,4
2018-01-25,0.0,5
2018-01-25,0.0,6
2018-01-25,0.0,7
2018-01-25,1.22625,8
2018-01-25,5.3035,9
2018-01-25,11.297750000000002,10
2018-01-25,33.284,11
2018-01-25,26.399499999999993,12
2018-01-25,38.765499999999996,13
2018-01-25,22.299500000000002,14
2018-01-25,13.04045,15
2018-01-25,5.9715,16
2018-01-25,2.25545,17
2018-01-25,0.0,18
2018-01-25,0.0,19
2018-01-25,0.0,20
2018-01-25,0.0,21
2018-01-25,0.0,22
2018-01-25,0.0,23
2018-01-26,0.0,0
2018-01-26,0.0,1
2018-01-26,0.0,2
2018-01-26,0.0,3
2018-01-26,0.0,4
2018-01-26,0.0,5
2018-01-26,0.0,6
2018-01-26,0.0,7
2018-01-26,13.788,8
2018-01-26,31.749200000000002,9
2018-01-26,57.315200000000004,10
2018-01-26,63.42220000000001,11
2018-01-26,59.917,12
2018-01-26,29.458800000000004,13
2018-01-26,11.194799999999999,14
2018-01-26,10.903240000000002,15
2018-01-26,5.616,16
2018-01-26,3.39216,17
2018-01-26,0.0,18
2018-01-26,0.0,19
2018-01-26,0.0,20
2018-01-26,0.0,21
2018-01-26,0.0,22
2018-01-26,0.0,23
2018-01-27,0.0,0
2018-01-27,0.0,1
2018-01-27,0.0,2
2018-01-27,0.0,3
2018-01-27,0.0,4
2018-01-27,0.0,5
2018-01-27,0.0,6
2018-01-27,0.8586,7
2018-01-27,2.54048,8
2018-01-27,5.375099999999999,9
2018-01-27,10.04272,10
2018-01-27,35.053999999999995,11
2018-01-27,29.887999999999998,12
2018-01-27,58.43800000000001,13
2018-01-27,36.36439999999999,14
2018-01-27,24.863360000000004,15
2018-01-27,8.3316,16
2018-01-27,3.42534,17
2018-01-27,0.0,18
2018-01-27,0.0,19
2018-01-27,0.0,20
2018-01-27,0.0,21
2018-01-27,0.0,22
2018-01-27,0.0,23
2018-01-28,0.0,0
2018-01-28,0.0,1
2018-01-28,0.0,2
2018-01-28,0.0,3
2018-01-28,0.0,4
2018-01-28,0.0,5
2018-01-28,0.0,6
2018-01-28,0.0,7
2018-01-28,1.6023399999999999,8
2018-01-28,9.935599999999999,9
2018-01-28,9.528559999999999,10
2018-01-28,44.868199999999995,11
2018-01-28,16.575,12
2018-01-28,21.406659999999995,13
2018-01-28,16.69494,14
2018-01-28,4.1315,15
2018-01-28,1.20856,16
2018-01-28,2.0706400000000005,17
2018-01-28,0.0,18
2018-01-28,0.0,19
2018-01-28,0.0,20
2018-01-28,0.0,21
2018-01-28,0.0,22
2018-01-28,0.0,23
2018-01-29,0.0,0
2018-01-29,0.0,1
2018-01-29,0.0,2
2018-01-29,0.0,3
2018-01-29,0.0,4
2018-01-29,0.0,5
2018-01-29,0.0,6
2018-01-29,0.0,7
2018-01-29,1.0208,8
2018-01-29,1.4497500000000003,9
2018-01-29,6.6023,10
2018-01-29,11.469249999999999,11
2018-01-29,15.1755,12
2018-01-29,19.2865,13
2018-01-29,13.782049999999998,14
2018-01-29,12.0253,15
2018-01-29,4.18805,16
2018-01-29,2.7583,17
2018-01-29,0.0,18
2018-01-29,0.0,19
2018-01-29,0.0,20
2018-01-29,0.0,21
2018-01-29,0.0,22
2018-01-29,0.0,23
2018-01-30,0.0,0
2018-01-30,0.0,1
2018-01-30,0.0,2
2018-01-30,0.0,3
2018-01-30,0.0,4
2018-01-30,0.0,5
2018-01-30,0.0,6
2018-01-30,0.0,7
2018-01-30,11.0045,8
2018-01-30,19.1995,9
2018-01-30,37.6845,10
2018-01-30,42.485,11
2018-01-30,45.881499999999996,12
2018-01-30,47.579,13
2018-01-30,35.141,14
2018-01-30,28.475749999999998,15
2018-01-30,15.939499999999999,16
2018-01-30,4.18225,17
2018-01-30,0.0,18
2018-01-30,0.0,19
2018-01-30,0.0,20
2018-01-30,0.0,21
2018-01-30,0.0,22
2018-01-30,0.0,23
2018-01-31,0.0,0
2018-01-31,0.0,1
2018-01-31,0.0,2
2018-01-31,0.0,3
2018-01-31,0.0,4
2018-01-31,0.0,5
2018-01-31,0.0,6
2018-01-31,0.0,7
2018-01-31,0.32522,8
2018-01-31,0.81988,9
2018-01-31,2.8798799999999996,10
2018-01-31,5.312320000000001,11
2018-01-31,8.22616,12
2018-01-31,12.080800000000002,13
2018-01-31,10.75004,14
2018-01-31,17.304460000000002,15
2018-01-31,12.437600000000002,16
2018-01-31,6.02424,17
2018-01-31,0.0,18
2018-01-31,0.0,19
2018-01-31,0.0,20
2018-01-31,0.0,21
2018-01-31,0.0,22
2018-01-31,0.0,23
2018-02-01,0.0,0
2018-02-01,0.0,1
2018-02-01,0.0,2
2018-02-01,0.0,3
2018-02-01,0.0,4
2018-02-01,0.0,5
2018-02-01,0.0,6
2018-02-01,0.53544,7
2018-02-01,3.1299599999999996,8
2018-02-01,3.6667400000000008,9
2018-02-01,6.722239999999998,10
2018-02-01,34.20512,11
2018-02-01,26.940400000000004,12
2018-02-01,49.926,13
2018-02-01,32.1426,14
2018-02-01,25.690000000000005,15
2018-02-01,10.8284,16
2018-02-01,4.4184,17
2018-02-01,0.0,18
2018-02-01,0.0,19
2018-02-01,0.0,20
2018-02-01,0.0,21
2018-02-01,0.0,22
2018-02-01,0.0,23
2018-02-02,0.0,0
2018-02-02,0.0,1
2018-02-02,0.0,2
2018-02-02,0.0,3
2018-02-02,0.0,4
2018-02-02,0.0,5
2018-02-02,0.0,6
2018-02-02,1.1459,7
2018-02-02,1.64085,8
2018-02-02,2.3226,9
2018-02-02,8.27485,10
2018-02-02,9.6112,11
2018-02-02,45.466499999999996,12
2018-02-02,34.58650000000001,13
2018-02-02,53.465500000000006,14
2018-02-02,32.06,15
2018-02-02,14.633,16
2018-02-02,5.9079999999999995,17
2018-02-02,0.0,18
2018-02-02,0.0,19
2018-02-02,0.0,20
2018-02-02,0.0,21
2018-02-02,0.0,22
2018-02-02,0.0,23
2018-02-03,0.0,0
2018-02-03,0.0,1
2018-02-03,0.0,2
2018-02-03,0.0,3
2018-02-03,0.0,4
2018-02-03,0.0,5
2018-02-03,0.0,6
2018-02-03,0.34131,7
2018-02-03,1.25895,8
2018-02-03,2.5592099999999998,9
2018-02-03,7.382949999999999,10
2018-02-03,14.416900000000002,11
2018-02-03,14.413499999999999,12
2018-02-03,27.013500000000008,13
2018-02-03,21.4545,14
2018-02-03,20.983500000000003,15
2018-02-03,13.165,16
2018-02-03,6.1690000000000005,17
2018-02-03,0.0,18
2018-02-03,0.0,19
2018-02-03,0.0,20
2018-02-03,0.0,21
2018-02-03,0.0,22
2018-02-03,0.0,23
2018-02-04,0.0,0
2018-02-04,0.0,1
2018-02-04,0.0,2
2018-02-04,0.0,3
2018-02-04,0.0,4
2018-02-04,0.0,5
2018-02-04,0.0,6
2018-02-04,3.2108999999999996,7
2018-02-04,8.133,8
2018-02-04,17.2099,9
2018-02-04,16.961,10
2018-02-04,56.8185,11
2018-02-04,57.534,12
2018-02-04,72.7225,13
2018-02-04,59.7835,14
2018-02-04,36.3015,15
2018-02-04,11.156885,16
2018-02-04,6.3985,17
2018-02-04,0.079385,18
2018-02-04,0.0,19
2018-02-04,0.0,20
2018-02-04,0.0,21
2018-02-04,0.0,22
2018-02-04,0.0,23
2018-02-05,0.0,0
2018-02-05,0.0,1
2018-02-05,0.0,2
2018-02-05,0.0,3
2018-02-05,0.0,4
2018-02-05,0.0,5
2018-02-05,0.0,6
2018-02-05,4.28472,7
2018-02-05,31.3312,8
2018-02-05,33.62478000000001,9
2018-02-05,72.9736,10
2018-02-05,77.83120000000001,11
2018-02-05,64.17960000000001,12
2018-02-05,46.040000000000006,13
2018-02-05,31.576,14
2018-02-05,16.590200000000003,15
2018-02-05,5.2177359999999995,16
2018-02-05,2.359,17
2018-02-05,0.079284,18
2018-02-05,0.0,19
2018-02-05,0.0,20
2018-02-05,0.0,21
2018-02-05,0.0,22
2018-02-05,0.0,23
2018-02-06,0.0,0
2018-02-06,0.0,1
2018-02-06,0.0,2
2018-02-06,0.0,3
2018-02-06,0.0,4
2018-02-06,0.0,5
2018-02-06,0.0,6
2018-02-06,6.267,7
2018-02-06,28.918200000000002,8
2018-02-06,67.982,9
2018-02-06,92.07079999999999,10
2018-02-06,113.32400000000001,11
2018-02-06,109.30200000000002,12
2018-02-06,90.8912,13
2018-02-06,63.838600000000014,14
2018-02-06,36.35379999999999,15
2018-02-06,15.87642,16
2018-02-06,4.814,17
2018-02-06,0.21867999999999999,18
2018-02-06,0.0,19
2018-02-06,0.0,20
2018-02-06,0.0,21
2018-02-06,0.0,22
2018-02-06,0.0,23
2018-02-07,0.0,0
2018-02-07,0.0,1
2018-02-07,0.0,2
2018-02-07,0.0,3
2018-02-07,0.0,4
2018-02-07,0.0,5
2018-02-07,0.0,6
2018-02-07,11.349799999999998,7
2018-02-07,60.1818,8
2018-02-07,86.78519999999999,9
2018-02-07,115.79820000000001,10
2018-02-07,122.441,11
2018-02-07,113.66300000000003,12
2018-02-07,92.5201,13
2018-02-07,61.10080000000001,14
2018-02-07,32.168400000000005,15
2018-02-07,12.883717,16
2018-02-07,3.6674999999999995,17
2018-02-07,0.20979299999999998,18
2018-02-07,0.0,19
2018-02-07,0.0,20
2018-02-07,0.0,21
2018-02-07,0.0,22
2018-02-07,0.0,23
2018-02-08,0.0,0
2018-02-08,0.0,1
2018-02-08,0.0,2
2018-02-08,0.0,3
2018-02-08,0.0,4
2018-02-08,0.0,5
2018-02-08,0.0,6
2018-02-08,7.8984,7
2018-02-08,30.4968,8
2018-02-08,58.56240000000001,9
2018-02-08,92.71520000000001,10
2018-02-08,104.24920000000002,11
2018-02-08,108.0358,12
2018-02-08,90.9248,13
2018-02-08,63.88680000000001,14
2018-02-08,37.6544,15
2018-02-08,16.564007999999998,16
2018-02-08,5.0527999999999995,17
2018-02-08,0.361072,18
2018-02-08,0.0,19
2018-02-08,0.0,20
2018-02-08,0.0,21
2018-02-08,0.0,22
2018-02-08,0.0,23
2018-02-09,0.0,0
2018-02-09,0.0,1
2018-02-09,0.0,2
2018-02-09,0.0,3
2018-02-09,0.0,4
2018-02-09,0.0,5
2018-02-09,0.0,6
2018-02-09,0.133684,7
2018-02-09,2.3908,8
2018-02-09,6.982335999999999,9
2018-02-09,15.778399999999998,10
2018-02-09,32.6646,11
2018-02-09,31.481400000000008,12
2018-02-09,31.887800000000002,13
2018-02-09,29.651400000000006,14
2018-02-09,18.904099999999996,15
2018-02-09,12.676,16
2018-02-09,5.360399999999999,17
2018-02-09,0.0,18
2018-02-09,0.0,19
2018-02-09,0.0,20
2018-02-09,0.0,21
2018-02-09,0.0,22
2018-02-09,0.0,23
2018-02-10,0.0,0
2018-02-10,0.0,1
2018-02-10,0.0,2
2018-02-10,0.0,3
2018-02-10,0.0,4
2018-02-10,0.0,5
2018-02-10,0.0,6
2018-02-10,0.5602,7
2018-02-10,6.739,8
2018-02-10,7.2018,9
2018-02-10,37.8314,10
2018-02-10,36.48179999999999,11
2018-02-10,63.855599999999995,12
2018-02-10,82.1356,13
2018-02-10,89.4152,14
2018-02-10,65.4148,15
2018-02-10,32.264900000000004,16
2018-02-10,12.308800000000002,17
2018-02-10,1.0724,18
2018-02-10,0.0,19
2018-02-10,0.0,20
2018-02-10,0.0,21
2018-02-10,0.0,22
2018-02-10,0.0,23
2018-02-11,0.0,0
2018-02-11,0.0,1
2018-02-11,0.0,2
2018-02-11,0.0,3
2018-02-11,0.0,4
2018-02-11,0.0,5
2018-02-11,0.0,6
2018-02-11,4.554399999999999,7
2018-02-11,16.087600000000002,8
2018-02-11,35.79079999999999,9
