Date,PV_Vol,Hour
2018-01-09,0.0,18
2018-01-09,0.0,19
2018-01-09,0.0,20
2018-01-09,0.0,21
2018-01-09,0.0,22
2018-01-09,0.0,23
2018-01-10,0.0,0
2018-01-10,0.0,1
2018-01-10,0.0,2
2018-01-10,0.0,3
2018-01-10,0.0,4
2018-01-10,0.0,5
2018-01-10,0.0,6
2018-01-10,0.0,7
2018-01-10,0.0,8
2018-01-10,0.29691,9
2018-01-10,0.88212,10
2018-01-10,1.6519,11
2018-01-10,1.4734,12
2018-01-10,1.4619,13
2018-01-10,1.495,14
2018-01-10,2.2523,15
2018-01-10,0.22683,16
2018-01-10,0.0,17
2018-01-10,0.0,18
2018-01-10,0.0,19
2018-01-10,0.0,20
2018-01-10,0.0,21
2018-01-10,0.0,22
2018-01-10,0.0,23
2018-01-11,0.0,0
2018-01-11,0.0,1
2018-01-11,0.0,2
2018-01-11,0.0,3
2018-01-11,0.0,4
2018-01-11,0.0,5
2018-01-11,0.0,6
2018-01-11,0.0,7
2018-01-11,0.0,8
2018-01-11,0.82984,9
2018-01-11,2.6479,10
2018-01-11,4.7762,11
2018-01-11,5.3815,12
2018-01-11,4.3611,13
2018-01-11,4.9277,14
2018-01-11,1.9784,15
2018-01-11,0.40057,16
2018-01-11,0.0,17
2018-01-11,0.0,18
2018-01-11,0.0,19
2018-01-11,0.0,20
2018-01-11,0.0,21
2018-01-11,0.0,22
2018-01-11,0.0,23
2018-01-12,0.0,0
2018-01-12,0.0,1
2018-01-12,0.0,2
2018-01-12,0.0,3
2018-01-12,0.0,4
2018-01-12,0.0,5
2018-01-12,0.0,6
2018-01-12,0.0,7
2018-01-12,0.0,8
2018-01-12,0.66728,9
2018-01-12,0.72547,10
2018-01-12,1.1213,11
2018-01-12,1.5313,12
2018-01-12,2.0864,13
2018-01-12,1.6433,14
2018-01-12,1.3386,15
2018-01-12,0.44407,16
2018-01-12,0.0,17
2018-01-12,0.0,18
2018-01-12,0.0,19
2018-01-12,0.0,20
2018-01-12,0.0,21
2018-01-12,0.0,22
2018-01-12,0.0,23
2018-01-13,0.0,0
2018-01-13,0.0,1
2018-01-13,0.0,2
2018-01-13,0.0,3
2018-01-13,0.0,4
2018-01-13,0.0,5
2018-01-13,0.0,6
2018-01-13,0.0,7
2018-01-13,0.0,8
2018-01-13,0.96145,9
2018-01-13,1.5152,10
2018-01-13,2.4656,11
2018-01-13,2.8945,12
2018-01-13,3.4248,13
2018-01-13,2.4365,14
2018-01-13,1.972,15
2018-01-13,0.51651,16
2018-01-13,0.0,17
2018-01-13,0.0,18
2018-01-13,0.0,19
2018-01-13,0.0,20
2018-01-13,0.0,21
2018-01-13,0.0,22
2018-01-13,0.0,23
2018-01-14,0.0,0
2018-01-14,0.0,1
2018-01-14,0.0,2
2018-01-14,0.0,3
2018-01-14,0.0,4
2018-01-14,0.0,5
2018-01-14,0.0,6
2018-01-14,0.0,7
2018-01-14,0.0,8
2018-01-14,6.0488,9
2018-01-14,14.176,10
2018-01-14,17.301,11
2018-01-14,17.025,12
2018-01-14,14.05,13
2018-01-14,9.2445,14
2018-01-14,3.6305,15
2018-01-14,0.56697,16
2018-01-14,0.0,17
2018-01-14,0.0,18
2018-01-14,0.0,19
2018-01-14,0.0,20
2018-01-14,0.0,21
2018-01-14,0.0,22
2018-01-14,0.0,23
2018-01-15,0.0,0
2018-01-15,0.0,1
2018-01-15,0.0,2
2018-01-15,0.0,3
2018-01-15,0.0,4
2018-01-15,0.0,5
2018-01-15,0.0,6
2018-01-15,0.0,7
2018-01-15,0.0,8
2018-01-15,0.42265,9
2018-01-15,1.1368,10
2018-01-15,1.1596,11
2018-01-15,1.7831,12
2018-01-15,1.7783,13
2018-01-15,2.5719,14
2018-01-15,1.5405,15
2018-01-15,0.32198,16
2018-01-15,0.0,17
2018-01-15,0.0,18
2018-01-15,0.0,19
2018-01-15,0.0,20
2018-01-15,0.0,21
2018-01-15,0.0,22
2018-01-15,0.0,23
2018-01-16,0.0,0
2018-01-16,0.0,1
2018-01-16,0.0,2
2018-01-16,0.0,3
2018-01-16,0.0,4
2018-01-16,0.0,5
2018-01-16,0.0,6
2018-01-16,0.0,7
2018-01-16,0.0,8
2018-01-16,0.61415,9
2018-01-16,1.3921,10
2018-01-16,2.5937,11
2018-01-16,3.3203,12
2018-01-16,6.5893,13
2018-01-16,6.1796,14
2018-01-16,1.9531,15
2018-01-16,0.56037,16
2018-01-16,0.0,17
2018-01-16,0.0,18
2018-01-16,0.0,19
2018-01-16,0.0,20
2018-01-16,0.0,21
2018-01-16,0.0,22
2018-01-16,0.0,23
2018-01-17,0.0,0
2018-01-17,0.0,1
2018-01-17,0.0,2
2018-01-17,0.0,3
2018-01-17,0.0,4
2018-01-17,0.0,5
2018-01-17,0.0,6
2018-01-17,0.0,7
2018-01-17,0.0,8
2018-01-17,0.37286,9
2018-01-17,1.5572,10
2018-01-17,0.87556,11
2018-01-17,1.4544,12
2018-01-17,2.6839,13
2018-01-17,4.6391,14
2018-01-17,2.8215,15
2018-01-17,0.7084,16
2018-01-17,0.0,17
2018-01-17,0.0,18
2018-01-17,0.0,19
2018-01-17,0.0,20
2018-01-17,0.0,21
2018-01-17,0.0,22
2018-01-17,0.0,23
2018-01-18,0.0,0
2018-01-18,0.0,1
2018-01-18,0.0,2
2018-01-18,0.0,3
2018-01-18,0.0,4
2018-01-18,0.0,5
2018-01-18,0.0,6
2018-01-18,0.0,7
2018-01-18,0.0,8
2018-01-18,1.1581,9
2018-01-18,0.88538,10
2018-01-18,2.8772,11
2018-01-18,2.7704,12
2018-01-18,0.82288,13
2018-01-18,1.3362,14
2018-01-18,2.5894,15
2018-01-18,0.60392,16
2018-01-18,0.0,17
2018-01-18,0.0,18
2018-01-18,0.0,19
2018-01-18,0.0,20
2018-01-18,0.0,21
2018-01-18,0.0,22
2018-01-18,0.0,23
2018-01-19,0.0,0
2018-01-19,0.0,1
2018-01-19,0.0,2
2018-01-19,0.0,3
2018-01-19,0.0,4
2018-01-19,0.0,5
2018-01-19,0.0,6
2018-01-19,0.0,7
2018-01-19,0.0,8
2018-01-19,7.1642,9
2018-01-19,5.4564,10
2018-01-19,8.2785,11
2018-01-19,3.4676,12
2018-01-19,5.7947,13
2018-01-19,2.0607,14
2018-01-19,2.9282,15
2018-01-19,0.94286,16
2018-01-19,0.0,17
2018-01-19,0.0,18
2018-01-19,0.0,19
2018-01-19,0.0,20
2018-01-19,0.0,21
2018-01-19,0.0,22
2018-01-19,0.0,23
2018-01-20,0.0,0
2018-01-20,0.0,1
2018-01-20,0.0,2
2018-01-20,0.0,3
2018-01-20,0.0,4
2018-01-20,0.0,5
2018-01-20,0.0,6
2018-01-20,0.0,7
2018-01-20,0.0,8
2018-01-20,0.79496,9
2018-01-20,1.8883,10
2018-01-20,1.5874,11
2018-01-20,1.62,12
2018-01-20,2.784,13
2018-01-20,4.3746,14
2018-01-20,3.3562,15
2018-01-20,0.50985,16
2018-01-20,0.0,17
2018-01-20,0.0,18
2018-01-20,0.0,19
2018-01-20,0.0,20
2018-01-20,0.0,21
2018-01-20,0.0,22
2018-01-20,0.0,23
2018-01-21,0.0,0
2018-01-21,0.0,1
2018-01-21,0.0,2
2018-01-21,0.0,3
2018-01-21,0.0,4
2018-01-21,0.0,5
2018-01-21,0.0,6
2018-01-21,0.0,7
2018-01-21,0.13679,8
2018-01-21,3.1549,9
2018-01-21,12.879,10
2018-01-21,14.757,11
2018-01-21,13.048,12
2018-01-21,10.321,13
2018-01-21,4.4018,14
2018-01-21,3.1633,15
2018-01-21,0.88194,16
2018-01-21,0.0,17
2018-01-21,0.0,18
2018-01-21,0.0,19
2018-01-21,0.0,20
2018-01-21,0.0,21
2018-01-21,0.0,22
2018-01-21,0.0,23
2018-01-22,0.0,0
2018-01-22,0.0,1
2018-01-22,0.0,2
2018-01-22,0.0,3
2018-01-22,0.0,4
2018-01-22,0.0,5
2018-01-22,0.0,6
2018-01-22,0.0,7
2018-01-22,0.0,8
2018-01-22,0.53274,9
2018-01-22,2.2666,10
2018-01-22,4.764,11
2018-01-22,6.951,12
2018-01-22,4.1463,13
2018-01-22,4.1527,14
2018-01-22,2.7784,15
2018-01-22,0.84234,16
2018-01-22,0.0,17
2018-01-22,0.0,18
2018-01-22,0.0,19
2018-01-22,0.0,20
2018-01-22,0.0,21
2018-01-22,0.0,22
2018-01-22,0.0,23
2018-01-23,0.0,0
2018-01-23,0.0,1
2018-01-23,0.0,2
2018-01-23,0.0,3
2018-01-23,0.0,4
2018-01-23,0.0,5
2018-01-23,0.0,6
2018-01-23,0.0,7
2018-01-23,0.0,8
2018-01-23,0.74225,9
2018-01-23,2.5488,10
2018-01-23,7.4275,11
2018-01-23,9.122,12
2018-01-23,2.7108,13
2018-01-23,3.8831,14
2018-01-23,1.3222,15
2018-01-23,0.39977,16
2018-01-23,0.0,17
2018-01-23,0.0,18
2018-01-23,0.0,19
2018-01-23,0.0,20
2018-01-23,0.0,21
2018-01-23,0.0,22
2018-01-23,0.0,23
2018-01-24,0.0,0
2018-01-24,0.0,1
2018-01-24,0.0,2
2018-01-24,0.0,3
2018-01-24,0.0,4
2018-01-24,0.0,5
2018-01-24,0.0,6
2018-01-24,0.0,7
2018-01-24,0.0,8
2018-01-24,1.4711,9
2018-01-24,2.2976,10
2018-01-24,2.2915,11
2018-01-24,3.48,12
2018-01-24,3.0925,13
2018-01-24,3.0342,14
2018-01-24,1.9199,15
2018-01-24,0.93198,16
2018-01-24,0.0,17
2018-01-24,0.0,18
2018-01-24,0.0,19
2018-01-24,0.0,20
2018-01-24,0.0,21
2018-01-24,0.0,22
2018-01-24,0.0,23
2018-01-25,0.0,0
2018-01-25,0.0,1
2018-01-25,0.0,2
2018-01-25,0.0,3
2018-01-25,0.0,4
2018-01-25,0.0,5
2018-01-25,0.0,6
2018-01-25,0.0,7
2018-01-25,0.0,8
2018-01-25,0.4905,9
2018-01-25,2.1213,10
2018-01-25,4.0286,11
2018-01-25,11.192,12
2018-01-25,6.5312,13
2018-01-25,4.3139,14
2018-01-25,2.3886,15
2018-01-25,0.90217,16
2018-01-25,0.0,17
2018-01-25,0.0,18
2018-01-25,0.0,19
2018-01-25,0.0,20
2018-01-25,0.0,21
2018-01-25,0.0,22
2018-01-25,0.0,23
2018-01-26,0.0,0
2018-01-26,0.0,1
2018-01-26,0.0,2
2018-01-26,0.0,3
2018-01-26,0.0,4
2018-01-26,0.0,5
2018-01-26,0.0,6
2018-01-26,0.0,7
2018-01-26,0.0,8
2018-01-26,6.8941,9
2018-01-26,15.875,10
2018-01-26,18.317,11
2018-01-26,7.8992,12
2018-01-26,2.4836,13
2018-01-26,2.8807,14
2018-01-26,1.872,15
2018-01-26,1.1307,16
2018-01-26,0.0,17
2018-01-26,0.0,18
2018-01-26,0.0,19
2018-01-26,0.0,20
2018-01-26,0.0,21
2018-01-26,0.0,22
2018-01-26,0.0,23
2018-01-27,0.0,0
2018-01-27,0.0,1
2018-01-27,0.0,2
2018-01-27,0.0,3
2018-01-27,0.0,4
2018-01-27,0.0,5
2018-01-27,0.0,6
2018-01-27,0.0,7
2018-01-27,0.4293,8
2018-01-27,1.2702,9
2018-01-27,2.0436,10
2018-01-27,3.116,11
2018-01-27,14.462,12
2018-01-27,10.27,13
2018-01-27,7.5266,14
2018-01-27,2.7772,15
2018-01-27,1.1418,16
2018-01-27,0.0,17
2018-01-27,0.0,18
2018-01-27,0.0,19
2018-01-27,0.0,20
2018-01-27,0.0,21
2018-01-27,0.0,22
2018-01-27,0.0,23
2018-01-28,0.0,0
2018-01-28,0.0,1
2018-01-28,0.0,2
2018-01-28,0.0,3
2018-01-28,0.0,4
2018-01-28,0.0,5
2018-01-28,0.0,6
2018-01-28,0.0,7
2018-01-28,0.0,8
2018-01-28,1.6023,9
2018-01-28,9.9356,10
2018-01-28,3.1192,11
2018-01-28,5.1258,12
2018-01-28,4.0981,13
2018-01-28,0.90346,14
2018-01-28,0.30214,15
2018-01-28,0.51766,16
2018-01-28,0.0,17
2018-01-28,0.0,18
2018-01-28,0.0,19
2018-01-28,0.0,20
2018-01-28,0.0,21
2018-01-28,0.0,22
2018-01-28,0.0,23
2018-01-29,0.0,0
2018-01-29,0.0,1
2018-01-29,0.0,2
2018-01-29,0.0,3
2018-01-29,0.0,4
2018-01-29,0.0,5
2018-01-29,0.0,6
2018-01-29,0.0,7
2018-01-29,0.0,8
2018-01-29,0.40831,9
2018-01-29,0.57989,10
2018-01-29,2.2325,11
2018-01-29,4.0078,12
2018-01-29,3.8377,13
2018-01-29,3.7067,14
2018-01-29,1.6752,15
2018-01-29,1.1033,16
2018-01-29,0.0,17
2018-01-29,0.0,18
2018-01-29,0.0,19
2018-01-29,0.0,20
2018-01-29,0.0,21
2018-01-29,0.0,22
2018-01-29,0.0,23
2018-01-30,0.0,0
2018-01-30,0.0,1
2018-01-30,0.0,2
2018-01-30,0.0,3
2018-01-30,0.0,4
2018-01-30,0.0,5
2018-01-30,0.0,6
2018-01-30,0.0,7
2018-01-30,0.0,8
2018-01-30,4.4019,9
2018-01-30,7.6799,10
2018-01-30,10.672,11
2018-01-30,9.3142,12
2018-01-30,7.6806,13
2018-01-30,9.7173,14
2018-01-30,6.3757,15
2018-01-30,1.6729,16
2018-01-30,0.0,17
2018-01-30,0.0,18
2018-01-30,0.0,19
2018-01-30,0.0,20
2018-01-30,0.0,21
2018-01-30,0.0,22
2018-01-30,0.0,23
2018-01-31,0.0,0
2018-01-31,0.0,1
2018-01-31,0.0,2
2018-01-31,0.0,3
2018-01-31,0.0,4
2018-01-31,0.0,5
2018-01-31,0.0,6
2018-01-31,0.0,7
2018-01-31,0.0,8
2018-01-31,0.32521,9
2018-01-31,0.81988,10
2018-01-31,1.579,11
2018-01-31,2.0328,12
2018-01-31,1.9102,13
2018-01-31,3.9497,14
2018-01-31,3.1093,15
2018-01-31,1.5061,16
2018-01-31,0.0,17
2018-01-31,0.0,18
2018-01-31,0.0,19
2018-01-31,0.0,20
2018-01-31,0.0,21
2018-01-31,0.0,22
2018-01-31,0.0,23
2018-02-01,0.0,0
2018-02-01,0.0,1
2018-02-01,0.0,2
2018-02-01,0.0,3
2018-02-01,0.0,4
2018-02-01,0.0,5
2018-02-01,0.0,6
2018-02-01,0.0,7
2018-02-01,0.17848,8
2018-02-01,1.0433,9
2018-02-01,1.1033,10
2018-02-01,1.5452,11
2018-02-01,10.666,12
2018-02-01,7.9501,13
2018-02-01,9.5312,14
2018-02-01,5.4143,15
2018-02-01,2.2091,16
2018-02-01,0.0,17
2018-02-01,0.0,18
2018-02-01,0.0,19
2018-02-01,0.0,20
2018-02-01,0.0,21
2018-02-01,0.0,22
2018-02-01,0.0,23
2018-02-02,0.0,0
2018-02-02,0.0,1
2018-02-02,0.0,2
2018-02-02,0.0,3
2018-02-02,0.0,4
2018-02-02,0.0,5
2018-02-02,0.0,6
2018-02-02,0.0,7
2018-02-02,0.45836,8
2018-02-02,0.65634,9
2018-02-02,0.47068,10
2018-02-02,2.6536,11
2018-02-02,3.3739,12
2018-02-02,15.533,13
2018-02-02,10.461,14
2018-02-02,5.8531,15
2018-02-02,2.3632,16
2018-02-02,0.0,17
2018-02-02,0.0,18
2018-02-02,0.0,19
2018-02-02,0.0,20
2018-02-02,0.0,21
2018-02-02,0.0,22
2018-02-02,0.0,23
2018-02-03,0.0,0
2018-02-03,0.0,1
2018-02-03,0.0,2
2018-02-03,0.0,3
2018-02-03,0.0,4
2018-02-03,0.0,5
2018-02-03,0.0,6
2018-02-03,0.0,7
2018-02-03,0.13652,8
2018-02-03,0.50358,9
2018-02-03,0.88715,10
2018-02-03,2.4497,11
2018-02-03,4.8795,12
2018-02-03,3.3157,13
2018-02-03,5.9258,14
2018-02-03,5.266,15
2018-02-03,2.4676,16
2018-02-03,0.0,17
2018-02-03,0.0,18
2018-02-03,0.0,19
2018-02-03,0.0,20
2018-02-03,0.0,21
2018-02-03,0.0,22
2018-02-03,0.0,23
2018-02-04,0.0,0
2018-02-04,0.0,1
2018-02-04,0.0,2
2018-02-04,0.0,3
2018-02-04,0.0,4
2018-02-04,0.0,5
2018-02-04,0.0,6
2018-02-04,0.0,7
2018-02-04,1.2844,8
2018-02-04,3.2532,9
2018-02-04,5.5996,10
2018-02-04,3.5312,11
2018-02-04,17.128,12
2018-02-04,19.482,13
2018-02-04,11.961,14
2018-02-04,4.431,15
2018-02-04,2.5594,16
2018-02-04,0.031754,17
2018-02-04,0.0,18
2018-02-04,0.0,19
2018-02-04,0.0,20
2018-02-04,0.0,21
2018-02-04,0.0,22
2018-02-04,0.0,23
2018-02-05,0.0,0
2018-02-05,0.0,1
2018-02-05,0.0,2
2018-02-05,0.0,3
2018-02-05,0.0,4
2018-02-05,0.0,5
2018-02-05,0.0,6
2018-02-05,0.0,7
2018-02-05,1.0712,8
2018-02-05,7.8329,9
2018-02-05,8.1383,10
2018-02-05,16.285,11
2018-02-05,17.423,12
2018-02-05,11.974,13
2018-02-05,7.1542,14
2018-02-05,4.9006,15
2018-02-05,2.3589,16
2018-02-05,0.079284,17
2018-02-05,0.0,18
2018-02-05,0.0,19
2018-02-05,0.0,20
2018-02-05,0.0,21
2018-02-05,0.0,22
2018-02-05,0.0,23
2018-02-06,0.0,0
2018-02-06,0.0,1
2018-02-06,0.0,2
2018-02-06,0.0,3
2018-02-06,0.0,4
2018-02-06,0.0,5
2018-02-06,0.0,6
2018-02-06,0.0,7
2018-02-06,2.0891,8
2018-02-06,9.6393,9
2018-02-06,21.269,10
2018-02-06,24.264,11
2018-02-06,23.597,12
2018-02-06,20.258,13
2018-02-06,14.566,14
2018-02-06,7.7741,15
2018-02-06,2.4069,16
2018-02-06,0.10934,17
2018-02-06,0.0,18
2018-02-06,0.0,19
2018-02-06,0.0,20
2018-02-06,0.0,21
2018-02-06,0.0,22
2018-02-06,0.0,23
2018-02-07,0.0,0
2018-02-07,0.0,1
2018-02-07,0.0,2
2018-02-07,0.0,3
2018-02-07,0.0,4
2018-02-07,0.0,5
2018-02-07,0.0,6
2018-02-07,0.0,7
2018-02-07,3.2428,8
2018-02-07,17.195,9
2018-02-07,23.407,10
2018-02-07,25.716,11
2018-02-07,24.952,12
2018-02-07,21.454,13
2018-02-07,15.741,14
2018-02-07,8.2628,15
2018-02-07,2.4451,16
2018-02-07,0.13986,17
2018-02-07,0.0,18
2018-02-07,0.0,19
2018-02-07,0.0,20
2018-02-07,0.0,21
2018-02-07,0.0,22
2018-02-07,0.0,23
2018-02-08,0.0,0
2018-02-08,0.0,1
2018-02-08,0.0,2
2018-02-08,0.0,3
2018-02-08,0.0,4
2018-02-08,0.0,5
2018-02-08,0.0,6
2018-02-08,0.0,7
2018-02-08,2.6328,8
2018-02-08,10.166,9
2018-02-08,17.766,10
2018-02-08,24.128,11
2018-02-08,22.907,12
2018-02-08,19.927,13
2018-02-08,15.038,14
2018-02-08,8.0111,15
2018-02-08,2.5263,16
2018-02-08,0.18054,17
2018-02-08,0.0,18
2018-02-08,0.0,19
2018-02-08,0.0,20
2018-02-08,0.0,21
2018-02-08,0.0,22
2018-02-08,0.0,23
2018-02-09,0.0,0
2018-02-09,0.0,1
2018-02-09,0.0,2
2018-02-09,0.0,3
2018-02-09,0.0,4
2018-02-09,0.0,5
2018-02-09,0.0,6
2018-02-09,0.0,7
2018-02-09,0.13368,8
2018-02-09,2.3908,9
2018-02-09,6.4476,10
2018-02-09,6.2152,11
2018-02-09,6.8741,12
2018-02-09,6.6206,13
2018-02-09,4.391,14
2018-02-09,3.1689,15
2018-02-09,1.3401,16
2018-02-09,0.0,17
2018-02-09,0.0,18
2018-02-09,0.0,19
2018-02-09,0.0,20
2018-02-09,0.0,21
2018-02-09,0.0,22
2018-02-09,0.0,23
2018-02-10,0.0,0
2018-02-10,0.0,1
2018-02-10,0.0,2
2018-02-10,0.0,3
2018-02-10,0.0,4
2018-02-10,0.0,5
2018-02-10,0.0,6
2018-02-10,0.0,7
2018-02-10,0.56021,8
2018-02-10,6.7389,9
2018-02-10,4.9609,10
2018-02-10,10.875,11
2018-02-10,16.638,12
2018-02-10,20.353,13
2018-02-10,15.584,14
2018-02-10,7.9992,15
2018-02-10,3.0773,16
2018-02-10,0.26811,17
2018-02-10,0.0,18
2018-02-10,0.0,19
2018-02-10,0.0,20
2018-02-10,0.0,21
2018-02-10,0.0,22
2018-02-10,0.0,23
2018-02-11,0.0,0
2018-02-11,0.0,1
2018-02-11,0.0,2
2018-02-11,0.0,3
2018-02-11,0.0,4
2018-02-11,0.0,5
2018-02-11,0.0,6
2018-02-11,0.0,7
2018-02-11,2.2771,8
2018-02-11,8.0438,9
2018-02-11,14.48,10
2018-02-11,8.4665,11
2018-02-11,3.0262,12
2018-02-11,5.55,13
2018-02-11,4.2845,14
2018-02-11,3.3505,15
2018-02-11,3.0076,16
2018-02-11,0.36721,17
2018-02-11,0.0,18
2018-02-11,0.0,19
2018-02-11,0.0,20
2018-02-11,0.0,21
2018-02-11,0.0,22
2018-02-11,0.0,23
2018-02-12,0.0,0
2018-02-12,0.0,1
2018-02-12,0.0,2
2018-02-12,0.0,3
2018-02-12,0.0,4
2018-02-12,0.0,5
2018-02-12,0.0,6
2018-02-12,0.0,7
2018-02-12,2.3908,8
2018-02-12,10.96,9
2018-02-12,9.3086,10
2018-02-12,9.9131,11
2018-02-12,13.085,12
2018-02-12,8.4733,13
2018-02-12,7.6413,14
2018-02-12,7.3562,15
2018-02-12,3.1744,16
2018-02-12,0.42718,17
2018-02-12,0.0,18
2018-02-12,0.0,19
2018-02-12,0.0,20
2018-02-12,0.0,21
2018-02-12,0.0,22
2018-02-12,0.0,23
2018-02-13,0.0,0
2018-02-13,0.0,1
2018-02-13,0.0,2
2018-02-13,0.0,3
2018-02-13,0.0,4
2018-02-13,0.0,5
2018-02-13,0.0,6
2018-02-13,0.0,7
2018-02-13,5.1118,8
2018-02-13,18.235,9
2018-02-13,24.57,10
2018-02-13,26.944,11
2018-02-13,26.128,12
2018-02-13,22.522,13
2018-02-13,16.725,14
2018-02-13,9.2165,15
2018-02-13,2.8492,16
2018-02-13,0.47161,17
2018-02-13,0.0,18
2018-02-13,0.0,19
